,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,age,enrollment_time
1078,10855,1968,Master,Single,0.4339447387492217,0.5,0.0,2014-01-22,0.09090909090909091,0.1567314132618888,0.07035175879396985,0.0782520325203252,0.07335907335907337,0.050505050505050504,0.1686746987951807,0.13333333333333333,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.5,0,0,0,0,0,0,0,0.5,0.22603719599427755
1079,3081,1978,PhD,Married,0.34208081983444083,0.5,0.0,2013-04-22,0.6565656565656566,0.004688546550569324,0.010050251256281407,0.006097560975609756,0.007722007722007722,0.0,0.012048192771084338,0.06666666666666667,0.09090909090909091,0.0,0.0,0.7,0,0,0,0,0,0,0,0.32142857142857145,0.6194563662374821
1080,3535,1965,Graduation,Single,0.6001163609639587,0.0,0.0,2014-03-17,0.6868686868686869,0.1681178834561286,0.542713567839196,0.3394308943089431,0.25096525096525096,0.46464646464646464,0.46987951807228917,0.06666666666666667,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.2,0,0,0,0,0,0,0,0.5535714285714286,0.14878397711015737
1081,247,1971,Graduation,Married,0.29820048789948045,0.5,0.0,2012-11-17,0.16161616161616163,0.11520428667113194,0.05025125628140704,0.12703252032520326,0.08108108108108109,0.06565656565656566,0.0642570281124498,0.4,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.9,0,0,0,0,0,0,1,0.44642857142857145,0.8426323319027181
1082,8707,1956,Graduation,Married,0.734462238825775,0.0,0.0,2012-08-22,0.12121212121212122,0.3784326858673811,0.21105527638190955,0.556910569105691,0.2471042471042471,0.41919191919191917,0.39759036144578314,0.06666666666666667,0.45454545454545453,0.5454545454545454,0.18181818181818182,0.3,0,0,0,0,0,0,1,0.7142857142857143,0.9670958512160229
1083,9523,1982,Graduation,Together,0.33662002021006215,0.5,0.0,2013-08-17,0.9595959595959596,0.003348961821835231,0.0,0.008130081300813009,0.007722007722007722,0.0,0.0,0.06666666666666667,0.0,0.0,0.09090909090909091,0.4,0,0,0,0,0,0,0,0.25,0.4520743919885551
1084,6072,1970,Master,Single,0.6925008420859234,0.0,0.0,2013-02-02,0.16161616161616163,0.6148693904889484,0.2864321608040201,0.8556910569105691,0.38223938223938225,0.1919191919191919,0.5341365461847389,0.06666666666666667,0.45454545454545453,0.7272727272727273,0.36363636363636365,0.3,0,0,0,1,0,0,1,0.4642857142857143,0.7324749642346209
1085,6295,1977,Graduation,Married,0.47700850251605065,0.0,0.5,2013-02-04,0.46464646464646464,0.43670462156731416,0.04020100502512563,0.16056910569105692,0.08108108108108109,0.0,0.570281124497992,0.26666666666666666,1.0,0.5454545454545454,0.2727272727272727,0.8,0,0,0,0,0,0,0,0.3392857142857143,0.7296137339055794
1086,10914,1970,Graduation,Single,0.17008094231966603,0.5,0.5,2013-10-12,0.030303030303030304,0.0026791694574681848,0.005025125628140704,0.007113821138211382,0.007722007722007722,0.005050505050505051,0.008032128514056224,0.13333333333333333,0.09090909090909091,0.0,0.09090909090909091,0.4,0,0,0,0,0,0,0,0.4642857142857143,0.3719599427753934
1087,1509,1958,PhD,Together,0.7855385777423931,0.0,0.0,2013-01-04,0.8080808080808081,0.10180843938379103,0.135678391959799,0.10467479674796748,0.4092664092664093,0.2727272727272727,0.3253012048192771,0.0,0.8181818181818182,0.8181818181818182,0.18181818181818182,0.5,0,1,1,1,1,0,1,0.6785714285714286,0.7739628040057225
1088,5577,1983,Graduation,Together,0.3702728358391769,0.5,0.0,2014-05-03,0.7777777777777778,0.0053583389149363695,0.0,0.009146341463414634,0.007722007722007722,0.005050505050505051,0.012048192771084338,0.06666666666666667,0.09090909090909091,0.0,0.0,0.6,0,0,0,0,0,0,0,0.23214285714285715,0.0815450643776824
1089,7348,1958,PhD,Single,0.6552040910065223,0.0,0.0,2014-03-17,0.0,0.22505023442732752,0.6532663316582915,0.4176829268292683,0.9266409266409267,0.16161616161616163,0.17269076305220885,0.06666666666666667,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.2,0,0,0,0,0,0,1,0.6785714285714286,0.14878397711015737
1090,1127,1973,PhD,Married,0.7996652070510661,0.0,0.0,2014-05-29,0.6262626262626263,0.6282652377762894,0.09547738693467336,0.8567073170731707,0.09652509652509653,0.4797979797979798,0.15261044176706828,0.06666666666666667,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.2,0,0,1,0,0,0,0,0.4107142857142857,0.044349070100143065
1091,1833,1974,PhD,Single,0.3234630656010452,0.5,0.0,2014-04-26,0.9191919191919192,0.04554588077695914,0.04020100502512563,0.018292682926829267,0.07335907335907337,0.04040404040404041,0.04819277108433735,0.13333333333333333,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.5,0,0,0,0,0,0,0,0.39285714285714285,0.09155937052932761
1092,4944,1959,Graduation,Together,0.6518969899255902,0.0,0.0,2013-08-23,0.24242424242424243,0.1520428667113195,0.11557788944723618,0.3953252032520325,0.16216216216216217,0.10606060606060606,0.30120481927710846,0.06666666666666667,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.2,0,0,0,0,0,0,0,0.6607142857142857,0.4434907010014306
1093,9080,1972,PhD,Single,0.3172163191148401,0.5,0.5,2013-06-22,0.020202020202020204,0.025452109845947757,0.020100502512562814,0.022357723577235773,0.011583011583011582,0.015151515151515152,0.012048192771084338,0.2,0.2727272727272727,0.0,0.09090909090909091,0.8,0,0,0,0,0,0,0,0.42857142857142855,0.5321888412017167
1094,6466,1965,PhD,Married,0.5076604301272826,0.5,0.5,2014-03-12,0.2222222222222222,0.07032819825853985,0.0,0.009146341463414634,0.007722007722007722,0.005050505050505051,0.01606425702811245,0.2,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.3,0,0,0,0,0,0,0,0.5535714285714286,0.15593705293276108
1095,9964,1979,Graduation,Single,0.5545008216717192,0.0,0.5,2013-08-07,0.5656565656565656,0.10850636302746149,0.25125628140703515,0.1016260162601626,0.21235521235521235,0.15151515151515152,0.10843373493975904,0.06666666666666667,0.36363636363636365,0.18181818181818182,0.5454545454545454,0.4,0,0,0,0,0,0,0,0.30357142857142855,0.4663805436337625
1096,4790,1958,Graduation,Divorced,0.7380041032550448,0.0,0.5,2014-06-02,0.5454545454545454,0.3844608171466845,0.04020100502512563,0.21951219512195122,0.08108108108108109,0.08080808080808081,0.13253012048192772,0.06666666666666667,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.1,0,0,0,0,0,0,0,0.6785714285714286,0.03862660944206009
1097,10245,1986,2n Cycle,Single,0.7493033652815629,0.0,0.0,2012-10-31,0.7171717171717171,0.1071667782987274,0.4020100502512563,0.375,0.25868725868725867,0.19696969696969696,0.1646586345381526,0.06666666666666667,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.1,0,0,0,0,0,0,0,0.17857142857142858,0.8669527896995708
1098,1109,1982,Master,Together,0.20506068122199425,0.5,0.0,2013-04-23,0.3838383838383838,0.004018754186202277,0.0,0.00508130081300813,0.0,0.0,0.004016064257028112,0.06666666666666667,0.09090909090909091,0.0,0.0,0.7,0,0,0,0,0,0,0,0.25,0.6180257510729614
1099,6001,1979,Graduation,Married,0.5029549560584254,0.0,0.5,2013-01-02,0.6262626262626263,0.4112525117213664,0.17587939698492464,0.16260162601626016,0.22393822393822393,0.17676767676767677,0.14056224899598393,0.13333333333333333,0.45454545454545453,0.7272727272727273,0.7272727272727273,0.5,0,0,0,0,0,0,0,0.30357142857142855,0.776824034334764
1100,5538,1975,Graduation,Divorced,0.7790978963162568,0.0,0.0,2013-10-08,0.7878787878787878,0.6008037508372405,0.8090452261306532,0.4369918699186992,0.7181467181467182,0.8131313131313131,0.10843373493975904,0.0,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.1,1,0,1,1,0,0,1,0.375,0.3776824034334764
1101,10552,1979,2n Cycle,Married,0.4767737391677129,0.0,0.5,2013-05-20,0.18181818181818182,0.04688546550569324,0.271356783919598,0.11077235772357724,0.3088803088803089,0.045454545454545456,0.18072289156626506,0.13333333333333333,0.36363636363636365,0.09090909090909091,0.45454545454545453,0.5,0,0,0,0,0,0,0,0.30357142857142855,0.5793991416309013
1102,1545,1986,Graduation,Married,0.31650182196772514,0.5,0.0,2013-08-02,0.9595959595959596,0.08037508372404555,0.09547738693467336,0.20934959349593496,0.09652509652509653,0.09595959595959595,0.21686746987951808,0.4,0.6363636363636364,0.18181818181818182,0.2727272727272727,0.8,0,0,0,0,0,0,0,0.17857142857142858,0.47353361945636624
1103,7409,1970,Graduation,Together,0.4663318737177328,0.5,0.0,2013-10-26,0.6666666666666666,0.14132618888144674,0.010050251256281407,0.03048780487804878,0.02702702702702703,0.03535353535353535,0.040160642570281124,0.13333333333333333,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.5,0,0,0,0,0,0,0,0.4642857142857143,0.351931330472103
1104,4444,1972,Graduation,Married,0.22989456063529004,0.5,0.0,2014-03-24,0.2828282828282828,0.007367716008037508,0.0,0.016260162601626018,0.02702702702702703,0.030303030303030304,0.08433734939759036,0.06666666666666667,0.18181818181818182,0.0,0.09090909090909091,0.8,0,0,0,0,0,0,0,0.42857142857142855,0.13876967095851217
1105,146,1960,PhD,Single,0.699645813557073,0.0,0.0,2013-11-15,0.7878787878787878,0.5090421969189551,0.2663316582914573,0.4065040650406504,0.06563706563706563,0.4696969696969697,0.0,0.06666666666666667,0.36363636363636365,0.45454545454545453,0.8181818181818182,0.2,0,0,0,1,0,0,0,0.6428571428571429,0.32331902718168815
1106,6271,1952,PhD,Married,0.44268201814822755,0.0,0.5,2014-06-19,0.13131313131313133,0.03549899531145345,0.0,0.008130081300813009,0.0,0.0,0.008032128514056224,0.06666666666666667,0.18181818181818182,0.0,0.09090909090909091,0.5,0,0,0,0,0,0,0,0.7857142857142857,0.01430615164520744
1107,10065,1970,2n Cycle,Married,0.07976850292433475,0.0,0.0,2013-08-03,0.2727272727272727,0.004688546550569324,0.020100502512562814,0.013211382113821139,0.05791505791505792,0.04040404040404041,0.06827309236947791,0.13333333333333333,0.18181818181818182,0.0,0.18181818181818182,0.5,0,0,0,0,0,0,0,0.4642857142857143,0.4721030042918455
1108,4741,1974,2n Cycle,Married,0.5916342591174939,0.5,0.0,2014-01-30,0.1717171717171717,0.26188881446751505,0.16080402010050251,0.07113821138211382,0.08108108108108109,0.16161616161616163,0.0642570281124498,0.13333333333333333,0.5454545454545454,0.18181818181818182,0.6363636363636364,0.5,0,1,0,0,0,0,0,0.39285714285714285,0.2145922746781116
1109,246,1965,Graduation,Married,0.6020148819548642,0.5,0.5,2014-05-31,0.7171717171717171,0.1332886805090422,0.04522613065326633,0.057926829268292686,0.07722007722007722,0.10606060606060606,0.024096385542168676,0.4666666666666667,0.36363636363636365,0.09090909090909091,0.45454545454545453,0.4,0,0,0,0,0,0,0,0.5535714285714286,0.04148783977110158
1110,375,1954,Graduation,Divorced,0.7070765838870686,0.0,0.0,2013-02-25,0.797979797979798,0.34561286001339586,0.2814070351758794,0.4563008130081301,0.33204633204633205,0.16666666666666666,0.0642570281124498,0.06666666666666667,0.18181818181818182,0.18181818181818182,0.8181818181818182,0.1,0,0,0,0,0,0,0,0.75,0.6995708154506438
1111,1524,1983,2n Cycle,Single,0.757346561737657,0.0,0.0,2013-03-01,0.010101010101010102,0.47488278633623576,0.22613065326633167,0.11686991869918699,0.11583011583011583,0.8080808080808081,0.18072289156626506,0.06666666666666667,0.7272727272727273,0.18181818181818182,0.2727272727272727,0.5,0,0,0,1,0,0,1,0.23214285714285715,0.6938483547925608
1112,10022,1973,PhD,Single,0.4793867573057333,0.5,0.5,2014-02-09,0.7878787878787878,0.008037508372404554,0.0,0.0040650406504065045,0.0,0.0,0.0,0.06666666666666667,0.09090909090909091,0.0,0.0,0.5,0,0,0,0,0,0,0,0.4107142857142857,0.20028612303290416
1113,7451,1960,Master,Single,0.9316736585316063,0.0,0.0,2014-02-17,0.23232323232323232,0.6697923643670463,0.09547738693467336,0.7225609756097561,0.4826254826254826,0.5808080808080808,0.15261044176706828,0.0,0.36363636363636365,0.5454545454545454,0.6363636363636364,0.1,0,1,0,0,0,0,0,0.6428571428571429,0.1888412017167382
1114,11010,1984,PhD,Single,0.08950607832930153,0.5,0.0,2013-08-30,0.7575757575757576,0.012726054922973878,0.01507537688442211,0.018292682926829267,0.011583011583011582,0.005050505050505051,0.0,0.2,0.2727272727272727,0.0,0.09090909090909091,0.8,0,0,0,0,0,0,0,0.21428571428571427,0.4334763948497854
1115,4356,1971,Graduation,Together,0.6565106000755325,0.0,0.5,2013-08-28,0.7070707070707071,0.8198258539852645,0.1407035175879397,0.14227642276422764,0.0,0.0707070707070707,0.6746987951807228,0.2,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.6,0,1,1,0,0,0,0,0.44642857142857145,0.4363376251788269
1116,3885,1983,PhD,Married,0.2660889446877137,0.5,0.0,2013-10-16,0.10101010101010101,0.010716677829872739,0.010050251256281407,0.018292682926829267,0.011583011583011582,0.0,0.0963855421686747,0.06666666666666667,0.09090909090909091,0.09090909090909091,0.0,0.8,1,0,0,0,0,0,1,0.23214285714285715,0.36623748211731044
1117,1175,1983,Master,Married,0.2935766706474365,0.0,0.0,2013-09-20,0.24242424242424243,0.058941728064300064,0.19597989949748743,0.054878048780487805,0.2471042471042471,0.1414141414141414,0.6144578313253012,0.06666666666666667,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.6,1,0,0,0,0,0,1,0.23214285714285715,0.4034334763948498
1118,880,1966,Basic,Together,0.15447428320625492,0.0,0.0,2013-01-16,0.47474747474747475,0.0013395847287340924,0.11557788944723618,0.011178861788617886,0.03088803088803089,0.030303030303030304,0.18473895582329317,0.06666666666666667,0.18181818181818182,0.09090909090909091,0.0,0.8,0,0,0,0,0,0,0,0.5357142857142857,0.7567954220314735
1119,2320,1978,2n Cycle,Married,0.4034357105674128,0.0,0.5,2013-09-12,0.98989898989899,0.3402545210984595,0.05527638190954774,0.059959349593495935,0.0888030888030888,0.025252525252525252,0.11646586345381527,0.3333333333333333,1.0,0.09090909090909091,0.36363636363636365,0.9,0,0,0,0,0,0,0,0.32142857142857145,0.41487839771101576
1120,850,1968,Graduation,Single,0.6437211011421747,0.0,0.5,2013-10-06,0.04040404040404041,0.2551908908238446,0.1407035175879397,0.2184959349593496,0.32432432432432434,0.1414141414141414,0.08433734939759036,0.13333333333333333,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.3,0,0,0,0,0,0,0,0.5,0.3805436337625179
1121,4713,1979,PhD,Married,0.24604219616008818,0.5,0.0,2012-11-22,0.15151515151515152,0.04956463496316142,0.0,0.042682926829268296,0.007722007722007722,0.005050505050505051,0.024096385542168676,0.13333333333333333,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.7,0,0,0,0,0,0,0,0.30357142857142855,0.8354792560801144
1122,675,1973,Master,Divorced,0.4545630849945392,0.5,0.5,2013-05-17,0.6767676767676768,0.09778968519758875,0.0,0.09451219512195122,0.02702702702702703,0.06565656565656566,0.2931726907630522,0.3333333333333333,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.7,0,0,0,0,0,0,0,0.4107142857142857,0.5836909871244635
1123,5025,1979,Graduation,Single,0.4187565708219779,0.5,0.0,2013-12-24,0.32323232323232326,0.015405224380442064,0.08542713567839195,0.023373983739837397,0.16602316602316602,0.10101010101010101,0.03614457831325301,0.06666666666666667,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.3,0,0,0,0,0,0,0,0.30357142857142855,0.2675250357653791
1124,2308,1954,Graduation,Married,0.4004654438558349,0.0,0.5,2012-11-18,0.40404040404040403,0.07367716008037509,0.02512562814070352,0.13922764227642276,0.10038610038610038,0.11616161616161616,0.11646586345381527,0.13333333333333333,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.7,0,0,0,0,0,0,0,0.75,0.8412017167381974
1125,5995,1962,Graduation,Divorced,0.3271580365618397,0.5,0.5,2012-12-18,0.5454545454545454,0.11051574012056263,0.01507537688442211,0.14939024390243902,0.015444015444015444,0.12121212121212122,0.1646586345381526,0.4666666666666667,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.8,0,0,0,0,0,0,1,0.6071428571428571,0.7982832618025751
1126,6749,1966,Graduation,Single,0.8049116575313103,0.5,0.5,2012-08-08,0.7878787878787878,0.6409912926992632,0.23618090452261306,0.5020325203252033,0.3166023166023166,0.23737373737373738,0.3815261044176707,0.26666666666666666,0.45454545454545453,0.2727272727272727,0.36363636363636365,0.8,0,0,0,0,0,0,0,0.5357142857142857,0.9871244635193133
1127,1010,1977,Graduation,Together,0.4024762429698584,1.0,0.5,2014-04-24,0.9494949494949495,0.027461486939048894,0.0,0.017276422764227643,0.011583011583011582,0.005050505050505051,0.0642570281124498,0.13333333333333333,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.3,0,0,0,0,0,0,0,0.3392857142857143,0.0944206008583691
1128,8977,1985,Basic,Single,0.09269069418501394,0.0,0.0,2013-01-12,0.5151515151515151,0.0006697923643670462,0.01507537688442211,0.0040650406504065045,0.007722007722007722,0.015151515151515152,0.04417670682730924,0.06666666666666667,0.0,0.0,0.09090909090909091,0.4,0,0,0,0,0,0,0,0.19642857142857142,0.7625178826895566
1129,4756,1952,2n Cycle,Divorced,0.576680854538588,0.0,0.0,2013-12-20,0.42424242424242425,0.11788345612860013,0.1457286432160804,0.8313008130081301,0.0,0.16666666666666666,0.4497991967871486,0.06666666666666667,0.6363636363636364,0.5454545454545454,0.8181818181818182,0.4,0,0,0,0,0,0,1,0.7857142857142857,0.2732474964234621
1130,3412,1951,Master,Married,0.6112114809484439,0.0,0.5,2013-01-15,0.6767676767676768,0.5458807769591426,0.04020100502512563,0.05386178861788618,0.04247104247104247,0.0,0.28112449799196787,0.26666666666666666,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.7,0,1,0,0,0,0,0,0.8035714285714286,0.7582260371959942
1131,606,1967,Graduation,Single,0.188116891733268,0.5,0.5,2013-10-10,0.8787878787878788,0.004018754186202277,0.005025125628140704,0.0020325203252032522,0.007722007722007722,0.0,0.01606425702811245,0.06666666666666667,0.09090909090909091,0.0,0.0,0.7,0,0,0,0,0,0,0,0.5178571428571429,0.3748211731044349
1132,5961,1978,Graduation,Married,0.35921854426309824,0.5,0.0,2014-06-07,0.29292929292929293,0.0053583389149363695,0.020100502512562814,0.02032520325203252,0.023166023166023165,0.015151515151515152,0.0642570281124498,0.06666666666666667,0.09090909090909091,0.0,0.09090909090909091,0.5,0,0,0,0,0,0,0,0.32142857142857145,0.031473533619456366
1133,2975,1976,Graduation,Together,0.7972359167508752,0.0,0.5,2012-11-12,0.898989898989899,0.48024112525117213,0.21105527638190955,0.8780487804878049,0.8455598455598455,0.15151515151515152,0.3373493975903614,0.13333333333333333,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.3,0,0,0,1,0,0,0,0.35714285714285715,0.8497854077253219
1134,2894,1985,Graduation,Single,0.6675750987537128,0.0,0.0,2013-10-29,0.7474747474747475,0.7146684527796383,0.6934673366834171,0.7621951219512195,0.0,0.09595959595959595,0.1566265060240964,0.06666666666666667,0.6363636363636364,0.45454545454545453,0.5454545454545454,0.4,0,1,1,1,0,0,1,0.19642857142857142,0.34763948497854075
1135,7613,1974,2n Cycle,Together,0.4304232885241551,0.5,0.0,2014-05-24,0.9797979797979798,0.11118553248492967,0.02512562814070352,0.10873983739837398,0.04247104247104247,0.04040404040404041,0.11646586345381527,0.13333333333333333,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.6,0,0,0,0,0,0,0,0.39285714285714285,0.05150214592274678
1136,10542,1968,PhD,Married,0.2988435353318839,0.5,0.5,2012-08-05,0.6363636363636364,0.01942397856664434,0.020100502512562814,0.034552845528455285,0.007722007722007722,0.020202020202020204,0.01606425702811245,0.2,0.2727272727272727,0.0,0.09090909090909091,0.9,0,0,0,0,0,0,0,0.5,0.9914163090128756
1137,8015,1962,PhD,Divorced,0.798154555940023,0.0,0.0,2013-05-03,0.8888888888888888,0.478231748158071,0.38190954773869346,0.4014227642276423,0.44787644787644787,0.0,0.04819277108433735,0.06666666666666667,0.36363636363636365,0.5454545454545454,0.6363636363636364,0.1,0,0,0,0,0,0,1,0.6071428571428571,0.6037195994277539
1138,10617,1989,Master,Divorced,0.03551050821161364,0.0,0.0,2014-05-22,0.3434343434343434,0.0053583389149363695,0.020100502512562814,0.01016260162601626,0.007722007722007722,0.010101010101010102,0.01606425702811245,0.13333333333333333,0.2727272727272727,0.0,0.09090909090909091,0.5,0,0,0,0,0,0,0,0.125,0.05436337625178827
1139,11166,1961,Graduation,Married,0.43051515244306987,0.0,0.5,2013-02-02,0.8181818181818182,0.15338245144005358,0.02512562814070352,0.056910569105691054,0.011583011583011582,0.010101010101010102,0.08032128514056225,0.13333333333333333,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.7,0,0,0,0,0,0,0,0.625,0.7324749642346209
1140,849,1953,Master,Together,0.4963611681007645,0.0,0.5,2013-06-20,0.6565656565656566,0.2143335565974548,0.24120603015075376,0.13516260162601626,0.15057915057915058,0.36363636363636365,0.1927710843373494,0.26666666666666666,0.5454545454545454,0.18181818181818182,0.7272727272727273,0.4,0,0,0,0,0,0,0,0.7678571428571429,0.5350500715307582
1141,523,1989,Graduation,Married,0.3026916128242031,0.5,0.0,2013-01-31,0.5151515151515151,0.015405224380442064,0.0,0.026422764227642278,0.02702702702702703,0.07575757575757576,0.012048192771084338,0.06666666666666667,0.18181818181818182,0.0,0.18181818181818182,0.5,0,0,0,0,0,0,0,0.125,0.7353361945636624
1142,4066,1978,2n Cycle,Divorced,0.1406742811648345,0.5,0.0,2014-05-11,0.7676767676767676,0.0006697923643670462,0.02512562814070352,0.008130081300813009,0.015444015444015444,0.04040404040404041,0.08032128514056225,0.13333333333333333,0.18181818181818182,0.09090909090909091,0.0,0.6,0,0,0,0,0,0,0,0.32142857142857145,0.07010014306151645
1143,8414,1962,PhD,Single,0.2645578793724674,0.0,0.5,2013-08-17,0.7676767676767676,0.03750837240455459,0.0,0.012195121951219513,0.0,0.0,0.07228915662650602,0.13333333333333333,0.18181818181818182,0.0,0.18181818181818182,0.7,0,0,0,0,0,0,0,0.6071428571428571,0.4520743919885551
1144,819,1945,Graduation,Widow,0.569403190740117,0.0,0.0,2013-11-05,0.8484848484848485,0.3402545210984595,0.6231155778894473,0.2530487804878049,0.19305019305019305,0.1919191919191919,0.5381526104417671,0.06666666666666667,0.5454545454545454,0.45454545454545453,1.0,0.3,0,0,0,0,0,0,0,0.9107142857142857,0.3376251788268956
1145,4961,1974,Master,Together,0.14039868940809014,0.5,0.0,2014-01-21,0.5656565656565656,0.01942397856664434,0.0,0.02540650406504065,0.007722007722007722,0.010101010101010102,0.012048192771084338,0.26666666666666666,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.4,0,0,0,0,0,0,0,0.39285714285714285,0.22746781115879827
1146,749,1981,Graduation,Together,0.3537985730471262,0.5,0.0,2013-11-19,0.31313131313131315,0.030810448760884127,0.035175879396984924,0.059959349593495935,0.007722007722007722,0.020202020202020204,0.10843373493975904,0.13333333333333333,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.6,1,0,0,0,0,0,1,0.26785714285714285,0.31759656652360513
1147,5430,1956,Graduation,Together,0.47922344367210706,0.5,0.5,2012-09-14,0.0,0.304085733422639,0.0,0.17378048780487804,0.03088803088803089,0.09595959595959595,0.1285140562248996,0.8,0.8181818181818182,0.18181818181818182,0.5454545454545454,0.8,0,0,0,0,0,0,0,0.7142857142857143,0.9341917024320457
1148,7755,1954,PhD,Married,0.5128456379949169,0.0,0.5,2013-11-12,0.9191919191919192,0.23442732752846618,0.01507537688442211,0.039634146341463415,0.0,0.0,0.07630522088353414,0.13333333333333333,0.8181818181818182,0.09090909090909091,0.18181818181818182,0.8,0,0,0,0,0,0,0,0.75,0.32761087267525035
1149,10525,1986,Graduation,Single,0.19471067969092895,0.5,0.0,2012-10-13,0.40404040404040403,0.006697923643670462,0.0,0.008130081300813009,0.0,0.0,0.03614457831325301,0.06666666666666667,0.09090909090909091,0.0,0.0,0.9,1,0,0,0,0,0,1,0.17857142857142858,0.8927038626609443
1150,1453,1943,PhD,Widow,0.5104877974094375,0.0,0.0,2013-07-06,0.5959595959595959,0.49229738780977894,0.20100502512562815,0.18597560975609756,0.20077220077220076,0.10101010101010101,0.12048192771084337,0.13333333333333333,0.8181818181818182,0.2727272727272727,1.0,0.6,0,0,0,0,0,0,0,0.9464285714285714,0.5121602288984263
1151,8310,1964,Graduation,Together,0.6189790856477937,0.0,0.5,2012-08-29,0.9696969696969697,0.6008037508372405,0.6331658291457286,0.1991869918699187,0.35135135135135137,0.5656565656565656,0.14859437751004015,0.2,0.9090909090909091,0.36363636363636365,0.45454545454545453,0.6,0,0,0,0,0,0,0,0.5714285714285714,0.9570815450643777
1152,10710,1979,Graduation,Married,0.0,0.0,0.5,2012-08-29,0.6161616161616161,0.003348961821835231,0.010050251256281407,0.003048780487804878,0.011583011583011582,0.0,0.020080321285140562,0.06666666666666667,0.09090909090909091,0.0,0.0,0.8,0,0,0,0,0,0,0,0.30357142857142855,0.9570815450643777
1153,5031,1974,Graduation,Together,0.7721162384787335,0.0,0.0,2012-09-22,0.1414141414141414,0.5204286671131949,0.17587939698492464,0.7428861788617886,0.15057915057915058,0.6919191919191919,0.4578313253012048,0.06666666666666667,0.45454545454545453,0.8181818181818182,0.8181818181818182,0.2,0,0,1,0,0,0,1,0.39285714285714285,0.9227467811158798
1154,2613,1960,Master,Married,0.47664104684039155,0.0,0.5,2014-04-03,0.16161616161616163,0.10850636302746149,0.03015075376884422,0.037601626016260166,0.023166023166023165,0.06565656565656566,0.05220883534136546,0.13333333333333333,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.1,0,0,0,0,0,0,0,0.6428571428571429,0.12446351931330472
1155,213,1963,PhD,Single,0.15913892886670544,0.5,0.5,2014-05-28,0.98989898989899,0.02344273275284662,0.0,0.011178861788617886,0.0,0.0,0.008032128514056224,0.26666666666666666,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.7,0,0,0,0,0,0,0,0.5892857142857143,0.045779685264663805
1156,967,1976,Graduation,Married,0.3934735789162099,0.5,0.5,2013-07-21,0.1111111111111111,0.2290689886135298,0.04522613065326633,0.11382113821138211,0.07335907335907337,0.0707070707070707,0.07630522088353414,0.6666666666666666,0.45454545454545453,0.18181818181818182,0.6363636363636364,0.7,0,0,0,0,0,0,1,0.35714285714285715,0.4907010014306152
1157,1077,1974,Graduation,Together,0.5023425299323269,0.0,0.0,2012-12-05,0.5252525252525253,0.17280643000669793,0.5276381909547738,0.24288617886178862,0.915057915057915,0.8686868686868687,0.03614457831325301,0.06666666666666667,0.6363636363636364,0.2727272727272727,0.18181818181818182,0.4,0,0,0,0,0,0,0,0.39285714285714285,0.8168812589413448
1158,7959,1961,Graduation,Married,0.7339927121290994,0.0,0.0,2014-05-29,0.1919191919191919,0.4407233757535164,0.4020100502512563,0.49085365853658536,0.4749034749034749,0.06565656565656566,0.05220883534136546,0.06666666666666667,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.1,0,0,0,0,0,0,0,0.625,0.044349070100143065
